Track,Track ID,Artist,Artist ID,Playlisted,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acoustic,Instrumental,Liveness,Valence,Tempo,Dur,Sig
Tell,6zd21hiXcgWD8MffGH5XdT,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.6841112393520847,-1.114351300119723,-1.5031790060140662,-0.6400606869425326,0.541457361328183,-0.32955584862584225,0.47364964984729707,-0.637267600008975,-0.6980733271640038,-0.054711631965708295,-0.34685262183290094,-1.0838500007092262,-1.5764351976768851
"So Bad 1, Girl",5kLD3wco29Lht8f87dsJLF,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.8639559934620045,-1.7762515337085294,-0.08934336003882616,-2.8794647397314126,0.541457361328183,-0.06082366819866341,1.3089510394827621,-0.6431692613437933,-0.6546134270067697,-1.3391681587724353,-0.9819070135251204,-1.4537434396619755,2.146377153760067
Tommy Dread,72sltRlBcBl2XiAW6ks9Nu,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.13765987109502173,0.24448843055322983,-0.6548776184289222,-0.3738682881887216,0.541457361328183,-0.3570638670947661,0.14065787965478058,2.408620842482915,-0.5202828265207736,1.0141396921270323,-0.9687967147483239,0.5931718953072601,-5.299247549113837
Nervous Driver - Audiotree Live Version,7mjlRmrLbEcvo9ekJ0m5Es,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.6093875690538753,-1.9262366737922423,1.6072594151314619,-2.719265314299573,0.541457361328183,-0.07563567814346853,1.3258828244078054,-0.6495065725880546,-0.5597918266637136,-0.8987830638672716,-0.5984572776032309,-0.4831747882130004,-1.5764351976768851
Spiritual Health,5arcoNjvvmZSyxihsKjdKC,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.5665204385879065,-1.4561977732449944,-0.9376447476239702,-0.9621534894346438,-1.846867493955613,0.10210844119419303,1.311773003636936,-0.649512758286566,-0.5281846265493616,-0.9308944770374399,-0.5614940093538259,-0.5580367911224596,0.28497097804159094
M for Magic,4P8BiGCyHfyy69B6Fpf3KU,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.5665204385879065,-1.5630247960966415,1.041725156741366,-1.731207528743382,-1.846867493955613,0.0915284340907608,1.2158262223950247,1.4681421912658819,-0.5360864265779496,-1.1831984376601896,-0.2508753402216342,-1.4350410212082914,0.28497097804159094
Bunk,0LHOsuINKAaa6hifzFvxss,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-1.197341572874766,-1.9779409528524394,-1.5031790060140662,-3.9069673989211235,0.541457361328183,-0.23010378185357924,1.4133637131871954,-0.6135347159245721,-0.5360864265779496,-0.2198560425551445,-1.1039635417597724,-1.3720786544386414,0.28497097804159094
Bust,1rpB8t6WVWB3NmFc6BfJfn,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.04218488301489801,-0.8964241735023627,-1.5031790060140662,-1.9947380035096545,0.541457361328183,0.3666086187799991,1.2779094337868497,0.4235165753167608,-0.4965774264350095,-1.5433049996399328,1.2268779596384314,-1.2698276033516265,-5.299247549113837
Talk,51s8eQue2jKMV5sGtx2RiP,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.6287743919336479,-1.925382057609429,1.3244922859364139,-3.5137286280348112,0.541457361328183,0.06613641704252342,1.2891972904035454,-0.6310503418113322,-0.6743679270782398,-0.5272081400410399,-2.226289927611695,-1.4908656994578446,0.28497097804159094
Hannah Please,5gD8M4RC5prc0471XwLDu8,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.3382559429868553,-2.0193898377188786,0.19342376915622186,-4.439836182608298,0.541457361328183,-0.18355175059847736,1.142455154386504,0.8874439636687872,-0.7628680873984255,-1.0822768534110898,0.263253330677598,-0.7125646078368684,0.28497097804159094
Tommy Dread,72sltRlBcBl2XiAW6ks9Nu,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.13765987109502173,0.24448843055322983,-0.6548776184289222,-0.3738682881887216,0.541457361328183,-0.3570638670947661,0.14065787965478058,2.408620842482915,-0.5202828265207736,1.0141396921270323,-0.9687967147483239,0.5931718953072601,-5.299247549113837
Both Mode,3HCbayvQJ7xsmnQK8zb9BF,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.32578622603438645,-0.19136582268149105,1.041725156741366,-0.4157330927200028,-1.846867493955613,0.01323638152536218,0.9195199862067684,2.2508224110706614,-0.5913990267780657,-0.07306101092009012,-1.501265668842051,-0.30305804417947696,0.28497097804159094
Hannah Happiest,1YjdHcqZr2EBn8BhfvY6Yv,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,1.2167283957545394,-0.8451472025335722,-0.9376447476239702,-1.4028229059170896,0.541457361328183,-0.3464838599913339,1.1339892619239824,0.840104434245111,-0.4965774264350095,-0.46298531370070345,-0.43735255489860514,0.13715523226085208,0.28497097804159094
M for Mush,3AWnbUVF9f84IGC5IyKmHS,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.33962043788899565,-1.9125628148672313,-0.9376447476239702,-2.5561619717904196,0.541457361328183,-0.25126379606044374,1.3484585376411964,-0.5882869668986114,-0.5123810264921855,-1.3923813577401423,-1.3270506473606287,-1.1334684483247366,0.28497097804159094
It's Infinite,378nd3P3zYSr4QBv2r8OwD,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.3659243666960737,-1.041708924580603,-1.5031790060140662,-1.7249157084092008,0.541457361328183,-0.29146782305348623,1.1706747959282426,0.11107568112049793,-0.5044792264635976,0.25722781025878255,0.6017888085258793,-0.4066487200913779,0.28497097804159094
It's Lomelda,3w5riP7nV3xecPk11EqTWa,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,1,0.19299671851345856,-1.233997565713568,1.3244922859364139,-0.22746246887412538,0.541457361328183,-0.2660758060052488,0.5695964310892088,-0.5532557151250911,0.8388267783963642,-1.338250689824716,-1.9057060178998362,0.1721110675352256,0.28497097804159094
Reach,3eYijjmk3cWPQo9rMhi4OK,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.0961572355311941,-0.652858561400607,-0.08934336003882616,-0.042821741374891004,-1.846867493955613,-0.2851198187914269,-0.861139395076943,1.6006928736521748,-0.4649702263206575,-0.8620843059585079,1.1688534027880266,-0.30350807439408717,0.28497097804159094
It's Lomelda,3w5riP7nV3xecPk11EqTWa,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,1,0.19299671851345856,-1.233997565713568,1.3244922859364139,-0.22746246887412538,0.541457361328183,-0.2660758060052488,0.5695964310892088,-0.5532557151250911,0.8388267783963642,-1.338250689824716,-1.9057060178998362,0.1721110675352256,0.28497097804159094
Hannah Sun,2Sp2T4sOzuxPeL2u3n3K9X,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,1,1.1613915483361026,-0.9306088208148898,0.7589580275463179,-1.6927306274689675,0.541457361328183,-0.037547652571112554,1.1819626525449383,-0.27395249152540163,0.3805223767382595,-0.3070155925884582,0.8670691667938387,-0.051669073134431476,0.28497097804159094
Kisses,5BM1zGiU6uuiYtZAhTdXXW,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.10443883636063947,-1.110078219205657,-1.5031790060140662,-1.4483176067950134,0.541457361328183,-0.32955584862584225,1.0182887316028537,2.1845470698775147,-0.5439882266065377,-1.4841282525120514,-0.5945701270225094,0.12214724789454919,0.28497097804159094
Hannah Sun,4neuBR5NvjaYqAfj2vPbig,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,1,1.1613915483361026,-0.9306088208148898,0.7589580275463179,-1.6927306274689675,0.541457361328183,-0.037547652571112554,1.1819626525449383,-0.27395249152540163,0.3805223767382595,-0.3070155925884582,0.8670691667938387,-0.051669073134431476,0.28497097804159094
Sing for Stranger,1boqki27Ug8IxnMXGtDdDQ,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,1.5625836921197689,-1.5544786342685097,-0.08934336003882616,-2.4213718207850814,0.541457361328183,-0.06505567104003628,0.5159791121599052,2.1435194777103286,-0.2911306256917212,2.5692495585108905,-0.7672302882716437,-1.7511296849677611,-1.5764351976768851
Wonder,4xQ1weFErQKB4cdxpi4KtR,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.02006907033084343,0.05647287033433053,-1.2204118768190182,0.34460919535679196,0.541457361328183,-0.38457188556368993,-0.9514422480105067,-0.5412630343377597,-0.6356491069381586,1.4315880633392182,-1.49896871622617,-0.8549520745757461,-1.5764351976768851
Polyurethane,7hcTkpQKdrTnK9zJijeZVP,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.061571705894671064,-1.7232653303741123,-0.3721104892338742,-2.4337134683636665,0.541457361328183,-0.26819180742593535,1.2581556847076327,1.2156647010062753,1.4393635805690526,-0.8162108585725534,0.3184862066563939,-1.1176127326239353,0.28497097804159094
Stranger Sat By Me,7Lp5hb9hbBANJPBKRc9oF6,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.1030743414584987,-1.1656282710885137,1.3244922859364139,-1.8226809166787825,0.541457361328183,0.41316065003510094,0.9844251617527672,2.1214276973126127,-0.3701486259776014,-1.4139418780115411,-1.9054939915045241,-0.25863064276040043,0.28497097804159094
Tell,6zd21hiXcgWD8MffGH5XdT,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.6841112393520847,-1.114351300119723,-1.5031790060140662,-0.6400606869425326,0.541457361328183,-0.32955584862584225,0.47364964984729707,-0.637267600008975,-0.6980733271640038,-0.054711631965708295,-0.34685262183290094,-1.0838500007092262,-1.5764351976768851
Big Shot,5AmrtzjpXZ4wRoj5Y0h1NP,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,1.5349152684105505,-1.9476020783625714,1.3244922859364139,-2.5963328246932678,0.541457361328183,-0.14334772360543488,1.0408644448362445,-0.6119567316104495,1.4630689806548167,0.1058454338851327,-0.5172511681987056,-1.3375833151978225,0.28497097804159094
Slide,520xxalVND7SIPtW1cYqGy,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-1.557031081094605,-1.4647439350731262,0.4761908983512699,-1.937143648142921,0.541457361328183,0.0936444355114473,1.1311672977698086,-0.649512758286566,-0.40965762612054146,0.46365832349557784,2.940510624283183,-1.4363283169384553,0.28497097804159094
Brazos River,7xj6cp8WfTUf4DP0YrTN8i,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.4987138742170016,-0.9519742253852194,-1.5031790060140662,-0.5367296376080988,0.541457361328183,-0.15392773070886714,1.2609776488618065,-0.6494458517516472,-0.7431135873269554,-0.6373044137673308,-0.6889218729363834,0.6141349306529399,0.28497097804159094
From Here - Audiotree Live Version,0qtUSXXdwbCysCOKqOYC7O,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.9884639001534874,-0.5716700240333553,-1.2204118768190182,-0.4433203049544889,0.541457361328183,-0.3866878869843764,-0.15847032068764963,1.2882519794559122,-0.6087829868409593,-0.2198560425551445,0.7799969937856795,0.49211394757990967,-5.299247549113837
Bam Sha Klam - Audiotree Live Version,51T42enaLmKqGCHtgkeJYS,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-1.591616610731128,-1.0502550864087348,-1.2204118768190182,-0.9665093650506155,0.541457361328183,-0.3253238457844694,0.9703153409818979,-0.6138503127873965,-0.5281846265493616,-1.3047630732329691,-0.6026624677769203,0.8829076269646723,0.28497097804159094
"So Bad 1, Girl",5kLD3wco29Lht8f87dsJLF,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.8639559934620045,-1.7762515337085294,-0.08934336003882616,-2.8794647397314126,0.541457361328183,-0.06082366819866341,1.3089510394827621,-0.6431692613437933,-0.6546134270067697,-1.3391681587724353,-0.9819070135251204,-1.4537434396619755,2.146377153760067
Brazos River - Audiotree Live Version,4ckMTkWVlCXoWA1OJ4ALlO,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.1528585778517717,-0.5161199721504987,-0.9376447476239702,-0.4907509505506224,0.541457361328183,-0.33801985430858805,0.5837062518600781,-0.4462683786275829,1.2339167798257646,-0.5822562769041854,2.126647305877779,0.7233143538811627,2.146377153760067
Mostly M.E. - Audiotree Live Version,3HOlQa7DxQiSwDmNsaWS2u,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.3728414726233783,-0.7383201796819249,1.3244922859364139,-0.8878616108733532,-1.846867493955613,-0.37187587703957126,0.967493376827724,-0.2644845856406664,-0.4649702263206575,-1.4277039122273274,-0.5187706906984424,-0.3140680857090102,0.28497097804159094
Interstate Vision - Audiotree Live Version,2SSZFN2KDsx7L7VbkqjVBi,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.9068231239279729,-0.7682317460803861,-1.2204118768190182,-0.3368433454529641,0.541457361328183,-0.11583970513651101,0.43978607999721064,-0.6488279130942367,-0.5281846265493616,-0.6969398953690716,1.7114996238567342,-0.5139442959096047,0.28497097804159094
Only World,3lE4snd1adhmDr2jSYMJPj,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.02698617625814804,-0.6784970468850023,0.4761908983512699,-0.5638328636630322,0.541457361328183,-0.3105118358396643,1.054974265607114,-0.16980552679331404,0.4279331769097876,-0.7565753769708126,-0.20440622191573762,0.7607924515211423,-1.5764351976768851
Mostly M.E.,2RyXt34rJhHo81gqiDm5Wr,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.19991382444076317,-0.8665126071039014,-0.3721104892338742,-1.574637999658186,-1.846867493955613,-0.11372370371582464,1.1114135486905914,-0.16664955816506896,-0.4491666262634815,-0.9492438559918217,-2.22286216755415,-0.38150982298687336,0.28497097804159094
Nervous Driver,0txtt6cG86wUDPABDL6keW,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.7601994045524354,-1.62712100980763,1.3244922859364139,-2.4201618553362003,0.541457361328183,-0.09679569235033303,1.3597463942578918,-0.6407391655000446,-0.48867562640642154,0.4361342550640051,-0.15242441733172685,-0.7164160292084161,-1.5764351976768851
Nvr,39Nwsqjo5nMfC6v5xdqWd8,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.7463651926978262,-1.157082109260382,1.041725156741366,-1.3933851754158177,-1.846867493955613,-0.08621568524690078,0.885656416356682,1.281940042199422,0.18297737602355932,-0.6235423795515445,0.9179201639361847,0.028467702523017037,0.28497097804159094
Far Out,0maZeVEBSMfYEsAl1bak2E,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.8376520646549268,-1.4433785305027969,1.3244922859364139,-1.2072924893779267,-1.846867493955613,-0.17085574207435877,1.1368112260781562,-0.6475560577370539,1.4867743807405807,-0.435461245269131,0.2508497865518416,0.012277080615994333,2.146377153760067
Out There,3brnZVPqhwv7y6QG8JUogW,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.713144157963444,-0.4990276484942351,0.7589580275463179,-0.700800952476357,0.541457361328183,-0.23433578469495212,0.4369641158430368,-0.643705776010595,-0.4807738263778335,-0.13269649252183108,-0.2765658717869476,0.29416344806508904,0.28497097804159094
Thx,5NaBqLbZD8iKWwo53U7Hx2,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-0.3742059675255187,-1.7638595990577384,-0.6548776184289222,-1.9325457794371736,0.541457361328183,0.053440408518404814,1.2468678280909373,-0.6476223330782471,0.13556657585203122,-0.19233197412357175,0.6409430161935096,-1.0961159405120902,0.28497097804159094
From Here,65Nv8kHNNHA7J6Xsx7KUlY,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.27600198964111383,-0.7041355323693977,-1.2204118768190182,-0.9069790649656722,0.541457361328183,-0.24068378895701148,0.7897096351147704,-0.49045193942301396,-0.5676936266923017,0.30768860238333257,0.7799263183205752,0.5262220515197849,-5.299247549113837
Out There - Audiotree Live Version,4DffdFipvnhYIRfcEiya2f,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,1.1613915483361026,-0.8964241735023627,0.7589580275463179,-1.2525451971660744,0.541457361328183,-0.32320784436378297,0.6062819650934688,-0.6354371382045929,-0.06988022489125699,-0.12810914778323562,-0.2790748507981404,0.20956823353731627,0.28497097804159094
Interstate Vision,2CBfkBiO5lpFderapiQsju,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.7117796630613032,-0.6742239659709365,-0.3721104892338742,-0.9365022219183675,-1.846867493955613,-0.39303589124643573,0.1378359155006067,-0.649512758286566,1.2418185798543526,0.715962284118328,-1.340054932939769,-0.5285964424317972,0.28497097804159094
Watering,301aHdDcyi8C2alVmbFE3g,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.29675330742302763,-1.7843703874452548,0.19342376915622186,-3.2211589824953952,-1.846867493955613,0.8236649256482719,1.334348716870327,-0.649512758286566,-0.7281001672726383,0.5875166314376552,0.16830084331034,-1.7400359168866726,0.28497097804159094
M for Me,6gpAImlSzjIxlKfPMZdqUR,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,-1.494777127748864,-1.2852745366823588,-0.9376447476239702,-2.3127169234755707,0.541457361328183,-0.13276771650200264,1.275087469632676,-0.6349006235377912,-0.6064124468323828,-0.6648284821989036,2.995602149331771,-0.5312442946247362,-1.5764351976768851
"So Bad 2, Care",4RbmDk5gJkqQva3GCfbA8D,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.7394480867705217,-1.8967524154851876,1.6072594151314619,-2.7928312135915356,0.541457361328183,0.17193648807684592,1.3089510394827621,-0.6447156859716334,-0.18050542529148922,-0.5455575189954217,-0.14768916116975714,-1.4812580776668642,0.28497097804159094
Bam Sha Klam,2FiYVpdNRN2Zv9hfNWRvyq,Lomelda,6zcDLZ62JsbVM1nLrQMzi4,0,0.006234858476234221,-0.7981433124788474,0.19342376915622186,-0.7073347659003141,0.541457361328183,-0.2703078088466217,0.775599814343901,-0.5901805480755584,1.2181131797685887,-1.49559661435854,-0.3825790694429856,0.11833768979877914,0.28497097804159094
Alexa,7I551g3VA9cb1H3pLbTLtf,Lucca Dohr,6LaE3kwUey4mWfJ7tvjCe9,1,0.4627638496783374,0.23594226872509805,-1.5031790060140662,0.22143471266071066,0.541457361328183,-0.39091988982574927,-0.08792121683330285,-0.5163308821746236,-1.0062435282789362,0.445308944541196,2.193788997726603,-0.4288676537103884,0.28497097804159094
You’re in Rome,62QaD71jQ9Er5R1I08AsiP,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,1.5902521158289873,-0.29819284553313835,-0.9376447476239702,-0.05008153406817704,0.541457361328183,2.601106119024888,0.4426080441513845,0.1647271478006643,-0.756546647375555,-0.21068135307795358,0.9882069139821381,0.1989872905845044,0.28497097804159094
Over the Stove,09hVUMa6efhbitJojAkhsy,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,1.6940087047385564,-0.06744647617358013,-0.9376447476239702,0.00872278674743767,0.541457361328183,0.07036841988389629,0.8038194558856397,-0.6270107019671786,-0.2595234255773694,0.11043277862372816,-0.17231956075851007,0.3520708242845827,0.28497097804159094
Two Weeks,6DNH2EiIWRCczFstity4N2,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,1,1.5625836921197689,-0.02898874794698733,-0.3721104892338742,-0.3813700739717837,0.541457361328183,0.535888732434915,1.1114135486905914,2.20663885027523,0.9415501787680081,-0.12810914778323562,-0.4573183737904922,0.4836575658728157,0.28497097804159094
How Can I Apologise?,0Cz5Y53xVBLmMCU1YKpPmA,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,-1.9374719070963584,-1.915981279598484,-1.5031790060140662,-2.164859145622318,0.541457361328183,-0.12007170797788402,1.1876065808532859,0.439296418457986,-0.5518900266351257,-1.1877857823987852,1.9755784992179244,-0.9225298674998867,-1.5764351976768851
Two Weeks,31NnzWgsEcfuG37xx5YIrC,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,1,1.6179205395382057,-0.04180799068918501,-0.3721104892338742,-0.2545656949290589,0.541457361328183,0.6649648190967881,1.1255233694614608,1.963629265900359,1.4630689806548167,-0.07764835565868558,-0.45809580390663673,0.4364985857092447,0.28497097804159094
Necessary Mistakes,1u9Qb78aKwwkBMLLnqyklI,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,2.115952166304137,-0.16145425628302978,0.19342376915622186,-0.15704247974925345,0.541457361328183,4.949867695986845,0.7191605312604236,-0.6163750876899926,-0.6822697271068278,-0.2427927662481218,-0.456682294604556,-0.7913512928504862,0.28497097804159094
"Waiting for a Change (waiting, for a change)",3m8LTwLDW13gZL4CIe9IFL,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,1.2513139253910623,0.7572581402411366,0.7589580275463179,-0.027092190539438652,0.541457361328183,6.579188789915409,0.6429674990977291,-0.1066861542284125,-0.6617250470324989,1.183871447455064,1.9129953748683104,-0.57590194406059,0.28497097804159094
No Room for Error,0pGRJuiEAV2JeH2CbVY7BQ,Manu Grace,5nP15sKJZKuxXPS4Xsp3cu,0,1.6386718573201196,0.24876151146729572,-1.5031790060140662,-0.1863236436121728,0.541457361328183,2.220225863301327,0.6147478575559904,-0.39451049312436354,-0.685430447118263,0.6150406998692279,-0.8789681986011076,-0.40244146087571975,0.28497097804159094
A Thousand Miles,3lk9jeBwVkCc8OTGOWyTvB,Moise,7n5kxcxAuePVFcj5XF3oDA,0,-0.3742059675255187,0.697435007444214,-0.3721104892338742,0.1957834451444339,0.541457361328183,-0.24068378895701148,-1.346319692104056,-0.29920024055136224,-0.9019397679015744,-0.12352180304464015,0.35513143531283126,-0.8254070676956393,0.28497097804159094
Cherry Red,59pHe1DEeEJDJ3zxYtnbaG,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.2858994550275846,0.8982698104053105,0.7589580275463179,0.237164263496163,0.541457361328183,-0.3401358557292745,-1.2903601429267886,-0.6419384335787777,0.1276647758234432,1.0875372079445595,-0.7057426336311414,-1.3227427839346302,0.28497097804159094
B,4PU0GJZ5S8KDH4fgrsKwjt,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.3866756844779875,-1.2938206985104905,1.3244922859364139,-2.58665310110222,-1.846867493955613,0.0724844213045828,1.2412238997825895,-0.6494972309209149,1.929275182341509,1.9545453635391004,-1.7507853983918127,-2.034554527801686,0.28497097804159094
Bad Attitude,4BlMxZ8Kc92bIdsPqCx98R,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.6979454512066939,-0.28964668370500657,0.19342376915622186,0.22530660209712974,-1.846867493955613,-0.361295869936139,0.820751240810683,-0.0025391894963249103,-0.6135240668581121,0.8122965236288325,-1.7645671140870975,-0.5486908148050897,0.28497097804159094
One Last Time,7r8koaFUs4UT32LWVsBwyF,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.0576349594265335,-0.5332122958067622,0.4761908983512699,0.2018332723888388,0.541457361328183,-0.15181172928818062,0.1378359155006067,-0.6494395398143906,-0.4807738263778335,-0.07764835565868558,0.7087561249608223,-1.1744002662163757,0.28497097804159094
Kids,6W7SbScfkcVmHSY5NGHP1d,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.7463651926978262,1.1332892606789347,0.19342376915622186,0.8876416888145667,-1.846867493955613,-0.26184380316387595,-1.341268376268085,-0.644621006912786,0.6649871777674279,1.321491789612928,0.2849860361970861,-0.46049535856043533,0.28497097804159094
Had Enough,5mGcdcNiyMMesoT9kUXNGv,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.2483335659318954,0.33422312974861357,0.7589580275463179,0.35162699496030153,0.541457361328183,-0.31474383868103717,-1.351833810061312,-0.5573584743418096,2.6167317848286658,-0.7978614796181717,-0.17549995668819132,-1.2743174396787842,0.28497097804159094
Full Circle,0sdLnfsyc7IifCied17vBQ,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.223645501681844,-0.6272200759162117,0.4761908983512699,0.046715701842299805,0.541457361328183,-0.16662373923298573,-0.9965936744772886,-0.6492179908166879,-0.6538232470039109,-0.2290307320323354,0.14808766029058865,-0.5431020674887677,0.28497097804159094
Wildflower,6U3yirhj6glbQbdLylHgMa,Moise,7n5kxcxAuePVFcj5XF3oDA,0,-0.1459414719244671,-0.272554360048743,0.19342376915622186,0.4539900719356307,-1.846867493955613,-0.3062798329982913,-1.198081915085303,-0.6491750696433437,-0.8039574475470831,-0.008838184579753723,-1.5870656834783377,-0.4602127814489359,0.28497097804159094
So Many Clouds,5kB4o78QIMGuehqGcM0C70,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.5141639506286366,0.4538693953424581,-1.5031790060140662,0.6558123088089749,0.541457361328183,-0.0671716724607228,-1.285562803864693,-0.6494486921234125,-0.9043103079101508,0.14713153653249156,-0.10800488751384724,-0.7129309114999232,0.28497097804159094
Different Now,4kfEl7Q0zlTE9p3FYaMJWj,Moise,7n5kxcxAuePVFcj5XF3oDA,0,-0.8514862765095361,-0.3152851691894019,-1.5031790060140662,0.21853079558339625,-1.846867493955613,-0.32320784436378297,0.15194573627147606,-0.649512758286566,-0.6364392869410174,0.3856734629394553,1.7881825034946013,-0.8667051892503334,-1.5764351976768851
Hail Mary,3uGH8HkMj6frrbi6MoZkhR,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.054654599967366456,1.500774219288601,1.041725156741366,1.0023464133684816,0.541457361328183,-0.010039634102188678,-1.1472865603101732,-0.649512758286566,1.676417581426693,1.3994766501690505,0.6753619676991696,-0.8676889762311092,0.28497097804159094
Try Try,3T3nUQ3h0fx3GwXiaqt7jZ,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.5902521158289873,-0.12299652805643675,1.6072594151314619,0.7726949711708757,-1.846867493955613,1.3315052666130192,-1.0699647424858094,-0.649512758286566,1.5104797808263448,1.0003776579112458,-1.3076855699221257,-0.1904772297943165,0.28497097804159094
Cascade,6jZKjuP5agI4hxuTQqi1RZ,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.5487494802651596,0.3555885343189426,0.4761908983512699,0.3826021104516541,-1.846867493955613,0.23118452785606639,-0.42937887948834097,-0.6494240755681122,0.46744217705272767,-0.08223570039728104,-0.35282469863419097,-0.4589568831756051,0.28497097804159094
Gold Rush,4QcqzYDzMFvDSf6pyjOzET,Moise,7n5kxcxAuePVFcj5XF3oDA,1,1.2513139253910623,0.5265117708815783,1.6072594151314619,0.9379762514880147,-1.846867493955613,-0.22587177901220637,-1.3230949271152055,-0.6486322430392856,-0.6719973870696633,1.9086719161531458,0.7088268004259256,-0.6089739319249674,0.28497097804159094
Letter's to You,6F93SbskPfTNAv7Xj2zFcf,Moise,7n5kxcxAuePVFcj5XF3oDA,0,-1.2526784202932029,-0.22555046999401818,1.3244922859364139,-1.3979830441215655,0.541457361328183,0.5210767224901096,1.0408644448362445,-0.589233757487085,1.2655239799401168,0.11502012336232362,-0.6936571290983531,-1.5517349024386102,-1.5764351976768851
Tennessee,1p3n4sKGbgwdCou1ok9ArS,Moise,7n5kxcxAuePVFcj5XF3oDA,0,1.7977652936481254,-0.3793813829003901,0.19342376915622186,0.23982618748370094,0.541457361328183,1.8393456075777668,0.6768310689478155,-0.649512758286566,-0.6301178469181469,0.08749605493075087,0.8473507120298159,-0.48338410459188885,0.28497097804159094
Nashville,0k3pYwV1qQK9HKyOr0dDcC,Moise,7n5kxcxAuePVFcj5XF3oDA,0,0.9815467942261829,-0.3281044119315996,0.7589580275463179,0.16408235038375316,0.541457361328183,0.6670808205174746,-0.5196817324219049,-0.6495013021204453,-0.4333630262063055,-0.03177490827273101,1.0319550268815298,-0.8542927279822474,0.28497097804159094
